"id","likesCount","ownerProfilePicUrl","ownerUsername","postUrl","text","timestamp"
"18001507379282255","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/397172214_342485508266222_6185121389653844558_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=d36Ot13VG9UAX-qfBKU&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC1oQDi-uihkAS6dy9OwSX8qD1ILsjgFtqwLDdqYykIWA&oe=6566D78D&_nc_sid=2999b8","_iaptella","https://www.instagram.com/p/CzH-c7nvd2E/","Waktu hamil gak bisa liat makannan bawaannya mual , liat orang makan kg gak bisa , tapi cuma nonton mukbang bang bara yg gak mual jadi pengen ikutan mukbang ,, masa itu … sekarang yg d perut udah jadi bayi , udah usia 8 bulan , sambil suapin doi yg lagi GTM emaknye nonton mukbang bang bara 😂😂","2023-11-03T01:52:28.000Z"
"18030755524636735","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/403978039_1885788008481801_4183844382291094752_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=zmgy5xExMP4AX_5Ajw8&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDSGfCB4bLzVXu15-QBYBekaXi0EgT-h_mIndIVRycWCg&oe=6566D360&_nc_sid=2999b8","thoriq_kei","https://www.instagram.com/p/CzH-c7nvd2E/","Bg lu punya Previlage krn nama Tanboy kun, jgn Pakai kata Bara org gk kenal @tanboy_kun","2023-11-03T02:51:28.000Z"
"18396501955047188","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/327461168_697057918875478_4335337814369966664_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=na8yLUX7x3kAX-otkce&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDCdpC6y9DZH8Qu973IWLB81Oune5HHAL05QIcKsEE36Q&oe=65675F8F&_nc_sid=2999b8","obymhdd","https://www.instagram.com/p/CzH-c7nvd2E/","Sejak lama gua baru ini liat lu ga make topi bang beda bngt bang","2023-11-03T03:30:24.000Z"
"18064264594413856","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/330810424_1232069270746095_7402367478913818089_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=HsEWBKXxIoYAX8dhCtq&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD4jeaUsmH_6UiS4kuVErkrjlHHorlO1v6RGDTigX-s0w&oe=65673217&_nc_sid=2999b8","veriwa14","https://www.instagram.com/p/CzH-c7nvd2E/","Keren bang Bara.","2023-11-03T04:05:30.000Z"
"18289852312180177","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/387755111_159137483942450_4568885342699731491_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=55yXu5fasSEAX-zBNbQ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDTFOhUT00gWomwITTXnDe7OLsc5YnzGGRCc_TDAUgf5g&oe=65664EDD&_nc_sid=2999b8","dzakimotovlog28","https://www.instagram.com/p/CzH-c7nvd2E/","Selamat bang sukses selalu","2023-11-03T04:29:28.000Z"
"17862314589029654","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/392947294_1362203024705104_6343383864188830084_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=dvhY1vqR_4YAX_maFPQ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCgOKAEs2TdmVtjfH67SQrU1Rgpv9Y9ZEaJijmH6boPJQ&oe=656718EB&_nc_sid=2999b8","fresti_ana","https://www.instagram.com/p/CzH-c7nvd2E/","Bangga banget sih jadi follower ka @myname.anas dari mulai bangun gedung buat usaha ini banyak lika likunya akhirnya sekarang tercapai jugq..","2023-11-03T06:03:48.000Z"
"17926069673700132","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/301894127_1436355873540534_1184448342367857307_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=HwntwVIqEbIAX-pxSwS&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBEXNwFGkAh_3fgA8wzlRPbV3K3VNZBm54h3V5rgKMkrQ&oe=6566EE10&_nc_sid=2999b8","rezanurdena","https://www.instagram.com/p/CzH-c7nvd2E/","Sukses bar @tanboy_kun usaha baru nya","2023-11-03T07:18:37.000Z"
"17988515168233552","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/403149315_1415970208954056_4163450162292631417_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=OhpPrK2HKhoAX92FVK-&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCFZKUWVOxh96Fk2mAGIq7SpOdhEwXdmK3DFq6EgLVHhA&oe=6566C23C&_nc_sid=2999b8","nazzharaa_","https://www.instagram.com/p/CzH-c7nvd2E/","Gaassiinnn🔥🔥","2023-11-03T08:52:44.000Z"
"17847038364075981","2","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/391370955_316380877688964_8738324673535613263_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ULZmDMxEOwMAX8uzKdC&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBt5f6dyj7eYO8cgY0Z7X0Piv5AqcF3MtucwDqh1fEPbQ&oe=65664E2A&_nc_sid=2999b8","muhammadriski8987","https://www.instagram.com/p/CzH-c7nvd2E/","Bang kulinaran ke arab bang sekalian umrah👏","2023-11-03T09:48:01.000Z"
"17892172355852555","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/376032110_828258555498985_189873356647755918_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=-jhQlXlaQ2AAX94SsrE&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD7mFvjdKXmYF620BoJLTnqhkjrbIwFMNQbr9EzEuipUQ&oe=6566656F&_nc_sid=2999b8","___jepeee","https://www.instagram.com/p/CzH-c7nvd2E/","sukses bang @btr_moreno","2023-11-03T12:43:03.000Z"
"17911944452833983","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/374167688_329357616138794_745491344623858234_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=QlH6Ps7_peEAX87ML_b&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDy8fDisjNPBx_v8IQUBWIa2Q8ZGHEj42zHDkC6bWeTyQ&oe=65677A6A&_nc_sid=2999b8","rifamulyawan","https://www.instagram.com/p/CzH-c7nvd2E/","lancar-lancar dan sukses terus Baang","2023-11-03T13:25:26.000Z"
"17842368399100397","0","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=aXevNjH73PQAX-gjKYL&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCW0S52ldDChQIrfjSPJORPEYlHwHIiqwiq3La77QsMSg&oe=6567474F&_nc_sid=2c5659","_callmellann","https://www.instagram.com/p/CzH-c7nvd2E/","keren👏, follow ig ku dong😆😂","2023-11-03T13:27:48.000Z"
"17974734497443952","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/401607742_298021583100592_1795272451336965295_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=Uiil4yr2UvMAX_sqGi0&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCr_aZH5hJtOmYf8ByQkZLwV5iMd_tEYhL8o8tUVN7BcA&oe=65665744&_nc_sid=2999b8","bima_bp_","https://www.instagram.com/p/CzH-c7nvd2E/","Makash inspirasinyo sanak","2023-11-03T13:29:25.000Z"
"17985582905295303","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/342921593_516536877171784_5556872464294769695_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=IYy4jNIj0tUAX9y1t8K&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBzgrUKA5GZ5Mgjm7nT4aU3KAOs9iLoWLMcj1uR8A5Wuw&oe=656641FF&_nc_sid=2999b8","rinamd89","https://www.instagram.com/p/CzH-c7nvd2E/","Sukses terus mas bara #asahisarden","2023-11-03T13:54:54.000Z"
"17979620768568477","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/403858066_363935502965609_5855727191926269891_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=Jjgx_5rdgfAAX-LSElR&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDLk23gnpAALVx-5F7tzO0LKuHSMmL9CcVfKyh0gMQ8Yw&oe=65662DC2&_nc_sid=2999b8","diva.candra_","https://www.instagram.com/p/CzH-c7nvd2E/","Bang kapan live maen game lagi😭😭","2023-11-03T14:44:19.000Z"
"17990683829178073","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/400412798_167382516396309_9002438923875410233_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Hf_VpfDQGfQAX8yv0GC&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBq2-HwtPFutSjZvKqOZeoNXqf61mOPK1gcOjKnFltIsQ&oe=6566660A&_nc_sid=2999b8","syhrlrr_","https://www.instagram.com/p/CzH-c7nvd2E/","@andikadwisaputraaa @dhandydhrmwn @fauzannursyawal23  @rhmat.fai  jangn lupa k rmh yahh😂","2023-11-03T17:38:43.000Z"
"17865962195979403","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/305183603_565719292000749_1668999471875717852_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=3CPLzDmZDe8AX85YZMR&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCEN-WGHJcsOTZ3DqEbY6R9IdXuGaZyXYGmWK-Jg0Z18w&oe=65660FE6&_nc_sid=2999b8","dhandydhrmwn","https://www.instagram.com/p/CzH-c7nvd2E/","@syhrlrr_ mirip skalimi, cuman nda include istrinya nah","2023-11-03T18:44:11.000Z"
"17974355162441413","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/348248035_207546268755946_5129536408051427709_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=RFAXD-uXwKkAX9RmmR0&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB5dTgVdiCouHcdV3GOq3cYTppg2_DiTV1nIhi7aYuRxQ&oe=65666C62&_nc_sid=2999b8","syahr_ramadhan.sasmito","https://www.instagram.com/p/CzH-c7nvd2E/","Semangat bang","2023-11-03T21:18:14.000Z"
"18040080943563512","3","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/363292698_304350702033129_1037940081480067354_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=L1s26Mk9hXgAX_UfS6C&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfD6WseOGQW4Fxr4AxNVfxc-LnUfxzZ73dJZouQ0MZVxrQ&oe=65667363&_nc_sid=2999b8","rhieayy24","https://www.instagram.com/p/CzH-c7nvd2E/","Usaha pertama berarti ngebakme cuma pinjam nama tanboy Kun doang dong","2023-11-03T23:55:45.000Z"
"18039565621571624","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/387269254_1399237480628984_8351676588668362249_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=vpLjp0B_qCwAX9qSJsf&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAE5N294IGGbA8i2mBil5wTDXohNHhxOM2qUWhiwo-DQw&oe=656664A8&_nc_sid=2999b8","meellliiiiaaaa","https://www.instagram.com/p/CzH-c7nvd2E/","keren lu bamg","2023-11-04T04:12:05.000Z"
"17898240065826402","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/399403616_1383420735584752_3999848427330661940_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=h_cJP67WSEIAX8mXG6-&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAHILjl-oNJEC2_dwF_in3s84mDNrhqDk_ZhLb_sfoPhg&oe=65662F5F&_nc_sid=2999b8","__badrosli","https://www.instagram.com/p/CzH-c7nvd2E/","👏","2023-11-04T13:21:47.000Z"
"17851509249052331","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/350581553_982188133196600_2217807701938983077_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=5JAXezW7U7cAX8topia&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCJ1JWU5tqadfk_nUyKHpUjDbJtAbvK1g2ynkOXghjv8A&oe=6566A0D2&_nc_sid=2999b8","noppriu","https://www.instagram.com/p/CzH-c7nvd2E/","Bang @tanboy_kun butuh tenaga kerja  nggk kebetulan saya minat kalo lagi di butuhin","2023-11-04T14:49:53.000Z"
"18027759094674131","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/403776125_1278279182860373_3804670200222158511_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=X6IA7tKhHsEAX-05SwY&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfANLt2WEX2JMzqrJIFVWRwfMEZSAvhChp5eepJ-bdFS9w&oe=6567AAD2&_nc_sid=2999b8","swithxc","https://www.instagram.com/p/CzH-c7nvd2E/","Ga nyangka bangett aslii aku nontonnn baraa pass di kos""san sampee sekrangg suksesss sehat selaluu bang bara🙂","2023-11-04T16:36:39.000Z"
"18034993621611811","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/398411761_7274665672553346_6157009948513818369_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=q__Wxt8ir3sAX-1Fp5p&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCE0x62benw38Kw7k29gBjWWJi9UrridjuocoNMdydgKg&oe=65675BE9&_nc_sid=2999b8","hendraputra607","https://www.instagram.com/p/CzH-c7nvd2E/","Semangat terus bg bara","2023-11-04T18:50:19.000Z"
"18059334817477483","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/353923015_644232964233876_7201018747080568406_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=rGzauErZiA0AX8-Jyy8&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDfHN4UfFmsR8Bezf6QvifGONX8mArJ9BeUmr8K6dE3GQ&oe=65677378&_nc_sid=2999b8","septiane.2w","https://www.instagram.com/p/CzH-c7nvd2E/","Yang usaha mie itu kemana","2023-11-05T04:50:49.000Z"
"17906928917853590","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/365446091_6378377222216010_6281978695400540316_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=iYN_5MaU6rgAX9egRPI&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAC_YRobDZe4oy_apVUm3Oy-0smMrXEE0POxGaNvUAOyA&oe=6565C7A3&_nc_sid=2999b8","u_danggg","https://www.instagram.com/p/CzH-c7nvd2E/","semua memang berawal dari depok 🔥","2023-11-05T07:51:01.000Z"
"18297341410132424","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/322939641_1483715892119582_3199091094131542231_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=vyR0rkuKHswAX_KQJL4&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBO_6pXyTJi4xBQTr2OM4GXlOUjOhCoJpUIjpQ8j4N14Q&oe=65666835&_nc_sid=2999b8","dimasquran","https://www.instagram.com/p/CzH-c7nvd2E/","Bang mukbang semangka bang","2023-11-05T09:50:01.000Z"
"18031415821648999","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/371742065_837317494678745_3658909749756135335_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=L8zYtqATdPsAX_MosZ9&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAU51qyspBvKGFvsfrKQEIiIxgq68u6U4f8LBC3SJ9kCA&oe=6566FA4B&_nc_sid=2999b8","gakpapayhaa","https://www.instagram.com/p/CzH-c7nvd2E/","Gw masih ingat banget,, upload an lama nya pas masih di kos,,pake piring legend😁😁","2023-11-05T14:58:45.000Z"
"18022350712835638","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/400556295_1741805136336523_4483616160684837853_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=4Ejl4bgBtpgAX8-BuZN&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDKrYr-yyvOwPgwEMpaUwwnkiScIzm_V4KEw4-ILvknOw&oe=65676588&_nc_sid=2999b8","bulqisfitrie92","https://www.instagram.com/p/CzH-c7nvd2E/","MasyaaAllahh..","2023-11-06T07:34:02.000Z"
"17866120010981424","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/396505325_1294352551961700_1970274739430990374_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=NwfKxQL5O1wAX9gZ5qI&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfCynCJe1TQd_ltrzP-zZRXub3cnegMr1jBDgtH01lQJuA&oe=6566C0EF&_nc_sid=2999b8","ra.idsky","https://www.instagram.com/p/CzH-c7nvd2E/","Ingfo loker","2023-11-06T12:38:50.000Z"
"18115684498327790","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/403561947_6332308596873038_289002117965565231_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=EbOmZXJH2mUAX926cg1&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDoyMylbRCJZ-tdluV79EXTZeCoUpnJqJI6hhGm4d9qfQ&oe=65670541&_nc_sid=2999b8","ikbalbale__","https://www.instagram.com/p/CzH-c7nvd2E/","Semoga dapat istri yang mau support juga nantinya","2023-11-06T23:51:25.000Z"
"17981969270582604","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/403949422_170750382790430_7621096263417277461_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=HnE94OFVV7wAX_iNQEW&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfC-8B4W0JaVDldk81DmEO-J21fsNqRLl7vcMDwRMXF18Q&oe=6566DBEB&_nc_sid=2999b8","alan_raharusun","https://www.instagram.com/p/CzH-c7nvd2E/","Berlibur d Jelajai kuliner banda neira juga bang bara","2023-11-07T10:57:49.000Z"
"18134491375307891","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/397394297_1392114928354744_4994743816221434435_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=104&_nc_ohc=DGxc-jf05JYAX8QMaZV&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfA6Cl1WMF3DCzK7FpRByDsbG8PQi8Gov0_gqZfmqmxFUw&oe=6565CA31&_nc_sid=2999b8","phiephipeacee","https://www.instagram.com/p/CzH-c7nvd2E/","Kok ditempatku denger"" resep nasi padang bumbu nya harus beli di satu tempat .. apa yg lain juga gtu ya. .. 🤔","2023-11-07T12:53:07.000Z"
"17938937876753789","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/259790539_285154493515032_8874176683808589806_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=kVcN7Pw4blIAX9_mvsQ&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBfJtUWL3vpxlcPoxWd3g5jN8YIPXXe2ndx0EpEMkDxMA&oe=65665097&_nc_sid=2999b8","sumberlemaktv","https://www.instagram.com/p/CzH-c7nvd2E/","Bangga 🥹 Sukses selalu bang bara 🔥","2023-11-08T00:49:14.000Z"
"18287089120144944","1","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/401107222_1368306854104073_343551302195303255_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=cLfIjov7S_YAX8H5JvO&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDQ4zWsvxnibN9TvRBEA2Zxqc9QZ3Yww4MkJ3-9ukCOvw&oe=65671C13&_nc_sid=2999b8","kall_1609","https://www.instagram.com/p/CzH-c7nvd2E/","Buek di padang bang","2023-11-11T02:46:45.000Z"
"17982370127582303","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/14717380_546575418870743_2743837653731377152_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=ZSG-auWSm6UAX_axpkC&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfB6q5IoJ4p4_MiX_kRpYoiALovQ-snJBPR5X-8BRIZwEw&oe=6566C0F5&_nc_sid=2999b8","mroyhan_adr","https://www.instagram.com/p/CzH-c7nvd2E/","Dia cuma brand ambassador","2023-11-11T16:12:35.000Z"
"17986118861443078","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/400039862_355571610168259_3463682529849729493_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=OB6z2cCHplUAX9KPhlA&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfBeNg0QXnpp4MlpyXV-g8Rv9nYeuin4mJmGVSrzL_EmFA&oe=656712E4&_nc_sid=2999b8","hayfaizzrs","https://www.instagram.com/p/CzH-c7nvd2E/","Widihhhh deket banget sama rumah kuuu","2023-11-12T15:04:03.000Z"
"18001088228485071","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/396505904_315217641253081_7171919670958504198_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=UW0l5IUwG7MAX841WSL&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfDCqzA6vXf__YcdkrDfkOAJcnsrBp0LEhiITBvBwYFVAw&oe=65662055&_nc_sid=2999b8","masayufutia","https://www.instagram.com/p/CzH-c7nvd2E/","Sukses buat usahanya kak","2023-11-13T06:23:39.000Z"
"18020168617855109","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/348588655_1297548791117901_2112395775272191007_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=Nmj29_8-CmAAX-dhfN-&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAftc1SzYe3XrOzlsGtLNl6jxmNcaFe_GP7YhEUlHbIrQ&oe=656668EC&_nc_sid=2999b8","wildanmuhammad.20","https://www.instagram.com/p/CzH-c7nvd2E/","Kerennn abangg kuu🔥🔥🔥","2023-11-14T23:36:00.000Z"
"18010196162045949","0","https://instagram.fgru19-1.fna.fbcdn.net/v/t51.2885-19/403871319_729335202499609_7603029251941957745_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fgru19-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=DeKvdVFPbLkAX9ZGjwd&edm=AP_V10EBAAAA&ccb=7-5&oh=00_AfAxjvWQxd3Uxog5r_0CmAoY08ijG7CC_5_q_yY6BEVAXg&oe=65673CA9&_nc_sid=2999b8","riskialfan10","https://www.instagram.com/p/CzH-c7nvd2E/","Bisa dijadiin motivasi dalam hiduo gue bg,  terima kasih bg😢😍🔥","2023-11-17T10:23:20.000Z"
"18025405303811132","1","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=aXevNjH73PQAX-gjKYL&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCW0S52ldDChQIrfjSPJORPEYlHwHIiqwiq3La77QsMSg&oe=6567474F&_nc_sid=2c5659","aldy_zaenal171","https://www.instagram.com/p/CzH-c7nvd2E/","Salam dari depok juga bang tanboikun","2023-11-18T03:25:20.000Z"
"18027316210738446","0","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=aXevNjH73PQAX-gjKYL&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCW0S52ldDChQIrfjSPJORPEYlHwHIiqwiq3La77QsMSg&oe=6567474F&_nc_sid=2c5659","f.e.r.d.i13","https://www.instagram.com/p/CzH-c7nvd2E/","Bgg di bekso bara udah ada tukang parkir nya blom","2023-11-22T03:04:02.000Z"
"18287698480198312","0","https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_ohc=aXevNjH73PQAX-gjKYL&edm=AAAAAAABAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfCW0S52ldDChQIrfjSPJORPEYlHwHIiqwiq3La77QsMSg&oe=6567474F&_nc_sid=2c5659","muhamm4d37","https://www.instagram.com/p/CzH-c7nvd2E/","Perjuangan yang sangat luar biasa 👏","2023-11-22T08:56:07.000Z"
